minute,result,X,Y,xG,player,h_a,situation,season,shotType,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
76,BlockedShot,0.818000031,0.5,0.171494007,Mohamed Salah,a,DirectFreekick,2018,LeftFoot,Crystal Palace,Liverpool,0,2,2018-08-20 22:00:00,,Standard
83,SavedShot,0.91,0.485,0.070219003,Mohamed Salah,a,OpenPlay,2018,Head,Crystal Palace,Liverpool,0,2,2018-08-20 22:00:00,Sadio Man√,Chipped
18,SavedShot,0.979000015,0.705999985,0.0451409,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Brighton,1,0,2018-08-25 19:30:00,Naby Keita,Chipped
22,Goal,0.860999985,0.385,0.080940403,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Brighton,1,0,2018-08-25 19:30:00,Roberto Firmino,Pass
57,BlockedShot,0.874000015,0.51,0.109906003,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Brighton,1,0,2018-08-25 19:30:00,,Rebound
71,BlockedShot,0.733000031,0.452000008,0.022294801,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Brighton,1,0,2018-08-25 19:30:00,Jordan Henderson,Pass
86,MissedShots,0.859000015,0.276000004,0.046380401,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Brighton,1,0,2018-08-25 19:30:00,Trent Alexander-Arnold,Chipped
92,MissedShots,0.844000015,0.44,0.0775038,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Brighton,1,0,2018-08-25 19:30:00,Georginio Wijnaldum,Pass
3,MissedShots,0.893000031,0.464000015,0.379429996,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Leicester,Liverpool,1,2,2018-09-01 11:30:00,,Rebound
42,SavedShot,0.765,0.440999985,0.033575799,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Leicester,Liverpool,1,2,2018-09-01 11:30:00,Joseph Gomez,Pass
53,BlockedShot,0.781999969,0.599000015,0.033797901,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Leicester,Liverpool,1,2,2018-09-01 11:30:00,Roberto Firmino,Pass
21,SavedShot,0.896999969,0.629000015,0.332103014,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Tottenham,Liverpool,1,2,2018-09-15 11:30:00,,BallRecovery
80,SavedShot,0.85,0.379000015,0.085780703,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Tottenham,Liverpool,1,2,2018-09-15 11:30:00,James Milner,Pass
83,BlockedShot,0.883000031,0.447999992,0.175629005,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Tottenham,Liverpool,1,2,2018-09-15 11:30:00,Sadio Man√,TakeOn
83,BlockedShot,0.909000015,0.365,0.196678996,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Tottenham,Liverpool,1,2,2018-09-15 11:30:00,Andrew Robertson,TakeOn
42,MissedShots,0.970999985,0.592999992,0.219552994,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Southampton,3,0,2018-09-22 14:00:00,Roberto Firmino,TakeOn
47,Goal,0.990999985,0.482000008,0.973721981,Mohamed Salah,h,SetPiece,2018,LeftFoot,Liverpool,Southampton,3,0,2018-09-22 14:00:00,,Rebound
4,SavedShot,0.803000031,0.37,0.037174501,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Chelsea,Liverpool,1,1,2018-09-29 16:30:00,,BallRecovery
10,MissedShots,0.810999985,0.387999992,0.044477299,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Chelsea,Liverpool,1,1,2018-09-29 16:30:00,Trent Alexander-Arnold,Pass
31,BlockedShot,0.965999985,0.354000015,0.521097004,Mohamed Salah,a,OpenPlay,2018,RightFoot,Chelsea,Liverpool,1,1,2018-09-29 16:30:00,Roberto Firmino,TakeOn
58,MissedShots,0.855,0.622999992,0.045257501,Mohamed Salah,a,FromCorner,2018,LeftFoot,Chelsea,Liverpool,1,1,2018-09-29 16:30:00,,None
3,MissedShots,0.86,0.352999992,0.062094402,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Manchester City,0,0,2018-10-07 15:30:00,Joseph Gomez,HeadPass
61,SavedShot,0.86,0.367000008,0.069212101,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Manchester City,0,0,2018-10-07 15:30:00,Joseph Gomez,Pass
68,MissedShots,0.865,0.695,0.039435301,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Manchester City,0,0,2018-10-07 15:30:00,Andrew Robertson,Chipped
23,Goal,0.915999985,0.362999992,0.094008803,Mohamed Salah,a,OpenPlay,2018,RightFoot,Huddersfield,Liverpool,0,1,2018-10-20 16:30:00,Xherdan Shaqiri,Pass
59,BlockedShot,0.766999969,0.572999992,0.025779899,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Huddersfield,Liverpool,0,1,2018-10-20 16:30:00,Georginio Wijnaldum,Pass
63,MissedShots,0.841999969,0.602000008,0.126086995,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Huddersfield,Liverpool,0,1,2018-10-20 16:30:00,Daniel Sturridge,Chipped
87,SavedShot,0.984000015,0.39,0.108457997,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Huddersfield,Liverpool,0,1,2018-10-20 16:30:00,Joseph Gomez,TakeOn
9,Goal,0.965,0.592999992,0.397879004,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Cardiff,4,1,2018-10-27 14:00:00,,Rebound
17,BlockedShot,0.815,0.454000015,0.072556198,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Cardiff,4,1,2018-10-27 14:00:00,Alberto Moreno,Pass
81,SavedShot,0.798000031,0.182000008,0.034990799,Mohamed Salah,h,OpenPlay,2018,RightFoot,Liverpool,Cardiff,4,1,2018-10-27 14:00:00,Xherdan Shaqiri,Pass
90,MissedShots,0.454000015,0.357000008,0.00897981,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Cardiff,4,1,2018-10-27 14:00:00,Georginio Wijnaldum,Pass
23,BlockedShot,0.835,0.266000004,0.024620401,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Arsenal,Liverpool,1,1,2018-11-03 17:30:00,Fabinho,Pass
49,BlockedShot,0.841999969,0.440999985,0.083718702,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Arsenal,Liverpool,1,1,2018-11-03 17:30:00,Trent Alexander-Arnold,Pass
83,MissedShots,0.785,0.395,0.027696401,Mohamed Salah,a,FromCorner,2018,LeftFoot,Arsenal,Liverpool,1,1,2018-11-03 17:30:00,James Milner,Pass
15,SavedShot,0.925999985,0.565,0.477355003,Mohamed Salah,h,OpenPlay,2018,RightFoot,Liverpool,Fulham,2,0,2018-11-11 12:00:00,Roberto Firmino,TakeOn
21,SavedShot,0.92,0.347999992,0.072885796,Mohamed Salah,h,OpenPlay,2018,RightFoot,Liverpool,Fulham,2,0,2018-11-11 12:00:00,Xherdan Shaqiri,Chipped
29,BlockedShot,0.775,0.193999996,0.0111908,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Fulham,2,0,2018-11-11 12:00:00,Andrew Robertson,TakeOn
40,Goal,0.871999969,0.385999985,0.235609993,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Fulham,2,0,2018-11-11 12:00:00,Trent Alexander-Arnold,Pass
89,BlockedShot,0.891999969,0.34,0.080720998,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Fulham,2,0,2018-11-11 12:00:00,Sadio Man√,Pass
41,SavedShot,0.908000031,0.564000015,0.219454005,Mohamed Salah,a,FromCorner,2018,Head,Watford,Liverpool,0,3,2018-11-24 15:00:00,Xherdan Shaqiri,Cross
66,Goal,0.915999985,0.580999985,0.128186002,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Watford,Liverpool,0,3,2018-11-24 15:00:00,Sadio Man√,Pass
47,MissedShots,0.765999985,0.475999985,0.027798001,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Everton,1,0,2018-12-02 16:15:00,Georginio Wijnaldum,Pass
81,SavedShot,0.97,0.377000008,0.094416998,Mohamed Salah,a,OpenPlay,2018,RightFoot,Burnley,Liverpool,1,3,2018-12-05 19:45:00,,Rebound
85,SavedShot,0.893000031,0.320999985,0.097115502,Mohamed Salah,a,OpenPlay,2018,RightFoot,Burnley,Liverpool,1,3,2018-12-05 19:45:00,Roberto Firmino,Pass
13,MissedShots,0.958000031,0.352000008,0.068260603,Mohamed Salah,a,OpenPlay,2018,RightFoot,Bournemouth,Liverpool,0,4,2018-12-08 12:30:00,Xherdan Shaqiri,Chipped
24,Goal,0.9,0.47,0.401549995,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Bournemouth,Liverpool,0,4,2018-12-08 12:30:00,,Rebound
47,Goal,0.874000015,0.620999985,0.125696003,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Bournemouth,Liverpool,0,4,2018-12-08 12:30:00,Roberto Firmino,Pass
76,Goal,0.944000015,0.532000008,0.946578979,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Bournemouth,Liverpool,0,4,2018-12-08 12:30:00,,TakeOn
10,BlockedShot,0.796999969,0.389000015,0.028157899,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Manchester United,3,1,2018-12-16 16:00:00,Sadio Man√,Pass
47,BlockedShot,0.82,0.482000008,0.072066002,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Manchester United,3,1,2018-12-16 16:00:00,Andrew Robertson,Pass
92,MissedShots,0.786999969,0.54,0.044834498,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Manchester United,3,1,2018-12-16 16:00:00,Andrew Robertson,Pass
17,Goal,0.925999985,0.442999992,0.132962003,Mohamed Salah,a,SetPiece,2018,LeftFoot,Wolverhampton Wanderers,Liverpool,0,2,2018-12-21 20:00:00,Fabinho,Pass
47,MissedShots,0.84,0.579000015,0.037657801,Mohamed Salah,a,FromCorner,2018,LeftFoot,Wolverhampton Wanderers,Liverpool,0,2,2018-12-21 20:00:00,James Milner,Cross
83,SavedShot,0.955999985,0.370999985,0.424337,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Wolverhampton Wanderers,Liverpool,0,2,2018-12-21 20:00:00,Sadio Man√,Throughball
90,SavedShot,0.97,0.385,0.239113003,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Wolverhampton Wanderers,Liverpool,0,2,2018-12-21 20:00:00,Virgil van Dijk,TakeOn
47,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2018,LeftFoot,Liverpool,Newcastle United,4,0,2018-12-26 15:00:00,,Standard
5,MissedShots,0.955999985,0.579000015,0.139563993,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Arsenal,5,1,2018-12-29 17:30:00,Roberto Firmino,Rebound
46,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2018,LeftFoot,Liverpool,Arsenal,5,1,2018-12-29 17:30:00,,Standard
90,SavedShot,0.955999985,0.312999992,0.137620002,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Arsenal,5,1,2018-12-29 17:30:00,Adam Lallana,Chipped
83,SavedShot,0.905,0.669000015,0.0974975,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Manchester City,Liverpool,2,1,2019-01-03 20:00:00,Jordan Henderson,Throughball
47,SavedShot,0.89,0.715,0.042450801,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Brighton,Liverpool,0,1,2019-01-12 15:00:00,Sadio Man√,Pass
49,Goal,0.885,0.5,0.761169016,Mohamed Salah,a,Penalty,2018,LeftFoot,Brighton,Liverpool,0,1,2019-01-12 15:00:00,,Standard
87,MissedShots,0.925,0.469000015,0.536732972,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Brighton,Liverpool,0,1,2019-01-12 15:00:00,James Milner,Pass
45,Goal,0.925999985,0.462999992,0.503086984,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Crystal Palace,4,3,2019-01-19 15:00:00,,Rebound
74,Goal,0.99,0.485,0.964401007,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Crystal Palace,4,3,2019-01-19 15:00:00,,None
35,BlockedShot,0.830999985,0.425,0.084587902,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Leicester,1,1,2019-01-30 20:00:00,Sadio Man√,Pass
81,BlockedShot,0.775,0.741999969,0.045236502,Mohamed Salah,h,DirectFreekick,2018,LeftFoot,Liverpool,Leicester,1,1,2019-01-30 20:00:00,,Standard
50,SavedShot,0.81,0.464000015,0.059252799,Mohamed Salah,a,OpenPlay,2018,LeftFoot,West Ham,Liverpool,1,1,2019-02-04 20:00:00,Adam Lallana,Pass
60,SavedShot,0.915999985,0.32,0.057780199,Mohamed Salah,a,OpenPlay,2018,LeftFoot,West Ham,Liverpool,1,1,2019-02-04 20:00:00,James Milner,TakeOn
62,MissedShots,0.853000031,0.342000008,0.055672001,Mohamed Salah,a,OpenPlay,2018,LeftFoot,West Ham,Liverpool,1,1,2019-02-04 20:00:00,James Milner,Pass
80,BlockedShot,0.773000031,0.442999992,0.0203059,Mohamed Salah,a,SetPiece,2018,LeftFoot,West Ham,Liverpool,1,1,2019-02-04 20:00:00,,None
9,MissedShots,0.843000031,0.325,0.039346099,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Fabinho,Pass
12,SavedShot,0.786999969,0.312000008,0.023496199,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Georginio Wijnaldum,Pass
28,MissedShots,0.940999985,0.695999985,0.033062201,Mohamed Salah,h,FromCorner,2018,LeftFoot,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Fabinho,Cross
44,SavedShot,0.815,0.53,0.057969902,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,,None
47,Goal,0.875,0.420999985,0.420731992,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Roberto Firmino,Pass
59,BlockedShot,0.805,0.360999985,0.028314499,Mohamed Salah,h,SetPiece,2018,LeftFoot,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,James Milner,Pass
75,ShotOnPost,0.909000015,0.349000015,0.112034,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Roberto Firmino,Pass
15,MissedShots,0.808000031,0.477999992,0.145043999,Mohamed Salah,a,DirectFreekick,2018,LeftFoot,Manchester United,Liverpool,0,0,2019-02-24 14:05:00,,Standard
22,MissedShots,0.810999985,0.337999992,0.0550345,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Watford,5,0,2019-02-27 20:00:00,James Milner,Pass
27,SavedShot,0.8,0.404000015,0.0730206,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Watford,5,0,2019-02-27 20:00:00,,TakeOn
36,SavedShot,0.941999969,0.303999996,0.094369397,Mohamed Salah,h,OpenPlay,2018,RightFoot,Liverpool,Watford,5,0,2019-02-27 20:00:00,Trent Alexander-Arnold,Chipped
48,BlockedShot,0.851999969,0.354000015,0.055586498,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Watford,5,0,2019-02-27 20:00:00,,None
14,SavedShot,0.851999969,0.365999985,0.067423403,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Everton,Liverpool,0,0,2019-03-03 16:15:00,Trent Alexander-Arnold,Pass
27,SavedShot,0.935999985,0.360999985,0.355603993,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Everton,Liverpool,0,0,2019-03-03 16:15:00,Fabinho,Pass
30,MissedShots,0.861999969,0.370999985,0.077910699,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Trent Alexander-Arnold,Chipped
50,MissedShots,0.791999969,0.342000008,0.028465001,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Adam Lallana,Pass
54,BlockedShot,0.780999985,0.47,0.0102087,Mohamed Salah,h,FromCorner,2018,LeftFoot,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Virgil van Dijk,Chipped
75,BlockedShot,0.750999985,0.384000015,0.019525601,Mohamed Salah,h,FromCorner,2018,LeftFoot,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Adam Lallana,Pass
87,SavedShot,0.890999985,0.542999992,0.141019002,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Sadio Man√,Pass
3,MissedShots,0.924000015,0.330999985,0.061786801,Mohamed Salah,a,OpenPlay,2018,RightFoot,Fulham,Liverpool,1,2,2019-03-17 14:15:00,,None
27,SavedShot,0.743000031,0.330999985,0.019809,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Fulham,Liverpool,1,2,2019-03-17 14:15:00,Fabinho,Chipped
79,SavedShot,0.92,0.31,0.050393298,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Fulham,Liverpool,1,2,2019-03-17 14:15:00,James Milner,Chipped
86,SavedShot,0.878000031,0.595999985,0.430402994,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Fulham,Liverpool,1,2,2019-03-17 14:15:00,Sadio Man√,Pass
88,MissedShots,0.799000015,0.350999985,0.042646099,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Fulham,Liverpool,1,2,2019-03-17 14:15:00,,None
3,MissedShots,0.803000031,0.355,0.033115499,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Sadio Man√,Pass
58,BlockedShot,0.846999969,0.522000008,0.122227997,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Roberto Firmino,Pass
68,MissedShots,0.768000031,0.382999992,0.030186599,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Trent Alexander-Arnold,Pass
71,MissedShots,0.92,0.449000015,0.057730298,Mohamed Salah,h,OpenPlay,2018,Head,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Georginio Wijnaldum,Aerial
89,SavedShot,0.963000031,0.390999985,0.046032701,Mohamed Salah,h,FromCorner,2018,Head,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Trent Alexander-Arnold,Cross
22,BlockedShot,0.889000015,0.62,0.0433334,Mohamed Salah,a,FromCorner,2018,LeftFoot,Southampton,Liverpool,1,3,2019-04-05 20:00:00,Andrew Robertson,Cross
79,Goal,0.844000015,0.530999985,0.117270999,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Southampton,Liverpool,1,3,2019-04-05 20:00:00,Jordan Henderson,BallRecovery
5,SavedShot,0.904000015,0.450999985,0.107891001,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Sadio Man√,Cross
16,BlockedShot,0.859000015,0.357000008,0.053167202,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Roberto Firmino,Pass
52,Goal,0.776999969,0.282999992,0.0222244,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Virgil van Dijk,Chipped
64,SavedShot,0.86,0.288999996,0.052776098,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Sadio Man√,Pass
70,BlockedShot,0.86,0.412000008,0.045373101,Mohamed Salah,h,FromCorner,2018,LeftFoot,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Roberto Firmino,Pass
33,SavedShot,0.889000015,0.369000015,0.339203,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Jordan Henderson,TakeOn
49,SavedShot,0.743000031,0.47,0.0191152,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Sadio Man√,Pass
65,MissedShots,0.850999985,0.532999992,0.101016998,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Sadio Man√,Pass
89,SavedShot,0.909000015,0.445999985,0.138528004,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Roberto Firmino,Pass
1,SavedShot,0.875,0.288999996,0.0423689,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Jordan Henderson,Pass
14,MissedShots,0.9,0.372999992,0.089572698,Mohamed Salah,h,OpenPlay,2018,RightFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,,None
27,MissedShots,0.784000015,0.272999992,0.0304363,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Daniel Sturridge,Pass
45,Goal,0.855,0.402000008,0.310090005,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Trent Alexander-Arnold,Chipped
61,MissedShots,0.745999985,0.710999985,0.024782499,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Andrew Robertson,TakeOn
73,BlockedShot,0.753000031,0.522000008,0.0233922,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,,None
82,Goal,0.955999985,0.497000008,0.751802981,Mohamed Salah,h,OpenPlay,2018,RightFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Andrew Robertson,Pass
90,MissedShots,0.895999985,0.307000008,0.115881003,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Alex Oxlade-Chamberlain,TakeOn
10,MissedShots,0.954000015,0.362999992,0.048714001,Mohamed Salah,a,OpenPlay,2018,LeftFoot,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Andrew Robertson,Cross
12,BlockedShot,0.91,0.384000015,0.0729554,Mohamed Salah,a,OpenPlay,2018,RightFoot,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Sadio Man√,Cross
27,Goal,0.896999969,0.472000008,0.0947522,Mohamed Salah,a,OpenPlay,2018,RightFoot,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Trent Alexander-Arnold,Cross
47,MissedShots,0.849000015,0.347999992,0.071235299,Mohamed Salah,a,OpenPlay,2018,RightFoot,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Daniel Sturridge,Pass
19,BlockedShot,0.868000031,0.545999985,0.138359994,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,,TakeOn
33,MissedShots,0.840999985,0.425,0.0486091,Mohamed Salah,h,FromCorner,2018,LeftFoot,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,,None
72,BlockedShot,0.889000015,0.425,0.124904998,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,Sadio Man√,Pass
80,BlockedShot,0.829000015,0.435,0.071207099,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,,None
86,SavedShot,0.8,0.660999985,0.048610002,Mohamed Salah,h,OpenPlay,2018,LeftFoot,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,Sadio Man√,Pass
18,Goal,0.933000031,0.367000008,0.366816998,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Norwich,4,1,2019-08-09 20:00:00,Roberto Firmino,Pass
53,MissedShots,0.88,0.339000015,0.077992298,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Norwich,4,1,2019-08-09 20:00:00,Fabinho,BallRecovery
32,MissedShots,0.939000015,0.720999985,0.041741699,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Southampton,Liverpool,1,2,2019-08-17 15:00:00,Alex Oxlade-Chamberlain,Chipped
49,BlockedShot,0.800999985,0.31,0.071199797,Mohamed Salah,a,DirectFreekick,2019,LeftFoot,Southampton,Liverpool,1,2,2019-08-17 15:00:00,,Standard
55,SavedShot,0.923000031,0.357000008,0.300783008,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Southampton,Liverpool,1,2,2019-08-17 15:00:00,Sadio Man√,Chipped
38,MissedShots,0.875,0.292000008,0.045109902,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Trent Alexander-Arnold,Pass
48,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2019,LeftFoot,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,,Standard
50,BlockedShot,0.806999969,0.257999992,0.032019299,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Sadio Man√,Chipped
55,MissedShots,0.946999969,0.525,0.542652011,Mohamed Salah,h,OpenPlay,2019,Head,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Andrew Robertson,Cross
58,Goal,0.856999969,0.349000015,0.220723003,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Fabinho,TakeOn
4,SavedShot,0.87,0.327000008,0.0600182,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Burnley,Liverpool,0,3,2019-08-31 17:30:00,Sadio Man√,Pass
59,BlockedShot,0.855999985,0.452000008,0.086563103,Mohamed Salah,a,SetPiece,2019,LeftFoot,Burnley,Liverpool,0,3,2019-08-31 17:30:00,Trent Alexander-Arnold,Pass
60,SavedShot,0.810999985,0.507000008,0.104653999,Mohamed Salah,a,OpenPlay,2019,RightFoot,Burnley,Liverpool,0,3,2019-08-31 17:30:00,Fabinho,BallRecovery
25,BlockedShot,0.88,0.688000031,0.0299215,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Newcastle United,3,1,2019-09-14 11:30:00,Trent Alexander-Arnold,Cross
61,BlockedShot,0.89,0.562999992,0.128236994,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Newcastle United,3,1,2019-09-14 11:30:00,Roberto Firmino,Pass
71,Goal,0.929000015,0.615,0.39557299,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Newcastle United,3,1,2019-09-14 11:30:00,Roberto Firmino,Pass
38,BlockedShot,0.878000031,0.365,0.10244,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Chelsea,Liverpool,1,2,2019-09-22 15:30:00,Trent Alexander-Arnold,Chipped
25,MissedShots,0.864000015,0.31,0.043358501,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,,None
71,SavedShot,0.85,0.415,0.117875002,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,,TakeOn
77,SavedShot,0.889000015,0.562999992,0.413520008,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,,None
